#   t     x    xteo    y     yteo      vx     vy     xerr      yerr
0   6.95162461185376e-310          0     0   0       95.5336489125606   29.552020666134    6.95162461185376e-310        0
0.005   0.477310172366276          0.353288358083144     0.147536894826752   0.353175914312056       95.3904558608507   29.4627595976859    0.124021814283132        0.205639019485303
0.01   0.953904916179668          0.706047180879916     0.294627818873037   0.705597630542615       95.2474774377066   29.373632320472    0.247857735299752        0.410969811669579
0.015   1.42978530377855          1.05827726209783     0.441273440593557   1.05726627914077       95.104713321427   29.2846386339559    0.371508041680721        0.615992838547216
0.02   1.90495240589399          1.40997939425468     0.587474427441086   1.40818298886116       94.9621631907923   29.1957783379016    0.494973011639309        0.820708561420069
0.025   2.37940729165218          1.76115436868046     0.733231445867971   1.75834888676661       94.8198267250649   29.1070512323736    0.618252922971721        1.02511744089864
0.03   2.8531510285768          2.11180297551897     0.878545161327626   2.10776509823061       94.6777036039875   29.0184571177357    0.741348053057827        1.22921993690298
0.035   3.32618468259146          2.46192600372973     1.02341623827604   2.4564327469398       94.5357935077832   28.9299957946512    0.864258678861734        1.43301650866376
0.04   3.79850931802209          2.81152424108974     1.16784534017325   2.80435295489668       94.394096117154   28.841667064082    0.986985076932351        1.63650761472343
0.045   4.27012599759931          3.16059847419512     1.31183312948487   3.15152684242185       94.2526111132808   28.7534707272885    1.10952752340419        1.83969371293699
0.05   4.74103578246085          3.50914948846309     1.45538026768354   3.49795552815683       94.1113381778224   28.6654065858289    1.23188629399775        2.04257526047329
0.055   5.21123973215392          3.85717806813357     1.59848741525046   3.84364012906633       93.9702769929145   28.5774744415588    1.35406166402035        2.24515271381587
0.06   5.68073890463761          4.20468499627097     1.74115523167682   4.1885817604409       93.8294272411694   28.4896740966309    1.47605390836664        2.44742652876408
0.065   6.14953435628526          4.5516710547661     1.88338437546533   4.53278153589948       93.6887886056751   28.4020053534944    1.59786330151916        2.64939716043415
0.07   6.61762714188682          4.89813702433768     2.0251755041317   4.87624056739173       93.5483607699946   28.3144680148944    1.71949011754914        2.85106506326003
0.075   7.08501831465127          5.24408368453431     2.16652927420608   5.21895996520067       93.4081434181653   28.2270618838721    1.84093463011696        3.05243069099459
0.08   7.55170892620894          5.58951181373611     2.30744634123459   5.56094083794517       93.268136234698   28.1397867637636    1.96219711247283        3.25349449671059
0.085   8.0177000266139          5.93442218915651     2.44792735978073   5.9021842925824       93.1283389045766   28.0526424581997    2.08327783745739        3.45425693280167
0.09   8.48299266434632          6.27881558684403     2.58797298342694   6.24269143441035       92.9887511132568   27.9656287711059    2.2041770775023        3.65471845098341
0.095   8.94758788631484          6.62269278168392     2.72758386477597   6.58246336707026       92.8493725466663   27.8787455067012    2.32489510463092        3.85487950229429
