#   t     x    xteo    y     yteo      vx     vy     xerr      yerr
0.455   3.00853995135195          30.0741187269886     41.5340532541088   29.1834867010264       6.17115818136472   83.1942826841729    27.0655787756367        12.3505665530824
0.46   3.03937261197756          30.3823297234545     41.9496004010446   29.4724605488747       6.16190838317704   83.0246185400922    27.3429571114769        12.4771398521699
0.465   3.07015905828164          30.6900787499897     42.3642998631826   29.7607764295499       6.15267244928582   82.8552087014508    27.6199196917081        12.6035234336327
0.47   3.10089935953371          30.9973664990298     42.7781529110969   30.048435329263       6.14345035891019   82.6860527870766    27.8964671394961        12.7297175818339
0.475   3.13159358489947          31.3041936619722     43.1911608134571   30.3354382327467       6.13424209130046   82.5171504163685    28.1726000770728        12.8557225807104
0.48   3.16224180344093          31.6105609291783     43.6033248370312   30.6217861232578       6.12504762573803   82.3485012092963    28.4483191257374        12.9815387137734
0.485   3.19284408411659          31.9164689899744     44.0146462466885   30.9074799825791       6.11586694153533   82.1801047863991    28.7236249058579        13.1071662641094
0.49   3.22340049578161          32.221918532654     44.4251263054024   31.192520791022       6.10670001803582   82.0119607687849    28.9985180368724        13.2326055143803
0.495   3.25391110718791          32.5269102444784     44.8347662742532   31.4769095274285       6.09754683461393   81.8440687781296    29.2729991372905        13.3578567468247
0.5   3.2843759869844          32.8314448116794     45.2435674124312   31.7606471691736       6.08840737067498   81.6764284366762    29.547068824695        13.4829202432576
0.505   3.31479520371706          33.1355229194596     45.6515309772391   32.0437346921669       6.07928160565518   81.5090393672339    29.8207277157426        13.6077962850721
0.51   3.34516882582915          33.4391452519951     46.0586582240952   32.3261730708558       6.07016951902156   81.341901193177    30.093976426166        13.7324851532394
0.515   3.37549692166131          33.7423124924362     46.464950406536   32.6079632782265       6.06107109027191   81.1750135384448    30.3668155707749        13.8569871283095
0.52   3.40577955945179          34.0450253229093     46.8704087762192   32.8891062858075       6.05198629893477   81.0083760275399    30.6392457634575        13.9813024904117
0.525   3.43601680733653          34.3472844245185     47.2750345829264   33.1696030636705       6.04291512456934   80.8419882855277    30.9112676171819        14.1054315192559
0.53   3.46620873334935          34.6490904773467     47.6788290745657   33.4494545804335       6.0338575467655   80.675849938036    31.1828817439974        14.2293744941322
0.535   3.49635540542211          34.9504441604578     48.0817934971752   33.7286618032627       6.02481354514367   80.5099606112532    31.4540887550357        14.3531316939124
0.54   3.52645689138481          35.2513461518977     48.4839290949249   34.0072256978744       6.01578309935487   80.3443199319283    31.7248892605129        14.4767033970504
0.545   3.55651325896582          35.551797128696     48.8852371101201   34.2851472285376       6.00676618908056   80.1789275273698    31.9952838697302        14.6000898815826
0.55   3.58652457579198          35.8517977668674     49.2857187832043   34.5624273580759       5.99776279403271   80.0137830254446    32.2652731910755        14.7232914251285
0.555   3.61649090938876          36.1513487414137     49.6853753527613   34.8390670478697       5.98877289395368   79.8488860545774    32.5348578320249        14.8463083048916
0.56   3.64641232718043          36.4504507263246     50.0842080555187   35.1150672578587       5.97979646861618   79.6842362437502    32.8040383991441        14.96914079766
0.565   3.67628889649019          36.7491043945796     50.4822181263502   35.3904289465433       5.97083349782324   79.5198332225007    33.0728154980894        15.0917891798069
0.57   3.70612068454034          37.0473104181497     50.8794067982789   35.6651530709877       5.9618839614082   79.3556766209222    33.3411897336094        15.2142537272912
0.575   3.7359077584524          37.3450694679986     51.2757753024793   35.9392405868212       5.95294783923458   79.191766069662    33.6091617095462        15.3365347156581
0.58   3.76565018524731          37.6423822140841     51.6713248682809   36.212692448241       5.94402511119611   79.0281011999215    33.8767320288368        15.4586324200399
0.585   3.79534803184554          37.9392493253602     52.0660567231704   36.4855096080138       5.93511575721664   78.8646816434547    34.1439012935147        15.5805471151566
0.59   3.82500136506726          38.235671469778     52.4599720927947   36.7576930174786       5.92621975725013   78.7015070325674    34.4106701047107        15.7022790753161
0.595   3.85461025163248          38.5316493142874     52.8530722009637   37.0292436265481       5.91733709128056   78.5385770001167    34.6770390626549        15.8238285744156
0.6   3.88417475816121          38.8271835248386     53.2453582696528   37.3001623837114       5.90846773932194   78.37589117951    34.9430087666774        15.9451958859414
0.605   3.9136949511736          39.1222747663839     53.6368315190059   37.5704502360359       5.89961168141823   78.213449204704    35.2085798152103        16.0663812829699
0.61   3.94317089709009          39.4169237028785     54.027493167338   37.8401081291694       5.89076889764328   78.0512507102044    35.4737528057885        16.1873850381686
0.615   3.97260266223158          39.7111309972828     54.4173444311381   38.1091370073424       5.88193936810083   77.8892953310643    35.7385283350512        16.3082074237957
0.62   4.00199031281955          40.0048973115633     54.8063865250717   38.37753781337       5.87312307292444   77.7275827028842    36.0029069987438        16.4288487117017
0.625   4.03133391497623          40.2982233066942     55.1946206619839   38.6453114886542       5.86431999227744   77.5661124618106    36.266889391718        16.5493091733297
0.63   4.06063353472473          40.5911096426593     55.5820480529014   38.9124589731859       5.85553010635289   77.4048842445354    36.5304761079346        16.6695890797155
0.635   4.08988923798921          40.8835569784529     55.9686699070364   39.1789812055472       5.84675339537355   77.2438976882949    36.7936677404637        16.7896887014892
0.64   4.11910109059502          41.1755659720816     56.3544874317882   39.4448791229133       5.83798983959181   77.0831524308694    37.0564648814866        16.9096083088748
0.645   4.14826915826884          41.4671372805657     56.7395018327463   39.7101536610546       5.82923941928966   76.9226481105819    37.3188681222969        17.0293481716917
0.65   4.17739350663883          41.758271559941     57.1237143136935   39.9748057543391       5.82050211477867   76.7623843662977    37.5808780533021        17.1489085593544
0.655   4.20647420123478          42.0489694652595     57.5071260766081   40.2388363357341       5.81177790639988   76.6023608374233    37.8424952640247        17.268289740874
0.66   4.23551130748827          42.3392316505917     57.8897383216667   40.5022463368086       5.80306677452383   76.4425771639057    38.1037203431034        17.3874919848581
0.665   4.26450489073281          42.6290587690277     58.2715522472472   40.7650366877353       5.79436869955047   76.2830329862316    38.3645538782949        17.5065155595119
0.67   4.29345501620397          42.9184514726785     58.6525690499311   41.0272083172926       5.78568366190912   76.1237279454265    38.6249964564746        17.6253607326385
0.675   4.32236174903954          43.207410412678     59.0327899245063   41.2887621528669       5.77701164205845   75.9646616830539    38.8850486636385        17.7440277716394
0.68   4.35122515427968          43.4959362391838     59.4122160639701   41.5496991204545       5.76835262048641   75.8058338412148    39.1447110849041        17.8625169435156
0.685   4.38004529686708          43.7840296013792     59.7908486595316   41.8100201446638       5.75970657771019   75.6472440625463    39.4039843045121        17.9808285148678
0.69   4.40882224164705          44.0716911474742     60.1686889006143   42.0697261487171       5.7510734942762   75.4888919902215    39.6628689058272        18.0989627518972
0.695   4.43755605336774          44.3589215247077     60.545737974859   42.3288180544533       5.74245335076   75.3307772679481    39.92136547134        18.2169199204057
0.7   4.46624679668024          44.6457213793479     60.9219970681263   42.5872967823292       5.73384612776625   75.1728995399679    40.1794745826677        18.3347002857971
0.705   4.49489453613873          44.9320913566948     61.2974673644994   42.8451632514222       5.7252518059287   75.015258451056    40.4371968205561        18.4523041130771
0.71   4.52349933620063          45.2180321010809     61.6721500462866   43.102418379432       5.71667036591013   74.8578536465198    40.6945327648802        18.5697316668546
0.715   4.55206126122677          45.5035442558729     62.0460462940243   43.3590630826828       5.70810178840229   74.7006847721985    40.9514829946461        18.6869832113414
0.72   4.58058037548148          45.7886284634734     62.4191572864791   43.6150982761254       5.69954605412587   74.543751474462    41.2080480879919        18.8040590103537
0.725   4.60905674313278          46.0732853653219     62.7914842006512   43.8705248733391       5.69100314383048   74.3870534002104    41.4642286221891        18.920959327312
0.73   4.63749042825251          46.3575156018966     63.1630282117761   44.1253437865339       5.68247303829456   74.2305901968729    41.7200251736441        19.0376844252422
0.735   4.66588149481647          46.6413198127156     63.5337904933283   44.3795559265526       5.67395571832537   74.0743615124072    41.9754383178991        19.1542345667757
0.74   4.69423000670459          46.9246986363386     63.903772217023   44.6331622028726       5.66545116475894   73.9183669952988    42.230468629634        19.2706100141503
0.745   4.72253602770101          47.2076527103679     64.2729745528193   44.8861635236083       5.65695935846001   73.7626062945599    42.4851166826669        19.386811029211
0.75   4.7507996214943          47.4901826714505     64.6413986689228   45.1385607955127       5.64848028032202   73.6070790597289    42.7393830499562        19.50283787341
0.755   4.77902085167756          47.7722891552787     65.0090457317878   45.39035492398       5.64001391126705   73.4517849408693    42.9932683036012        19.6186908078078
0.76   4.80719978174857          48.0539727965924     65.3759169061206   45.641546813047       5.63156023224574   73.2967235885695    43.2467730148438        19.7343700930735
0.765   4.83533647510993          48.3352342291798     65.7420133548813   45.8921373653958       5.62311922423733   73.1418946539413    43.4998977540699        19.8498759894856
0.77   4.86343099506921          48.6160740858793     66.1073362392874   46.1421274823551       5.61469086824956   72.9872977886196    43.7526430908101        19.9652087569324
0.775   4.8914834048391          48.8964929985807     66.4718867188154   46.3915180639029       5.60627514531859   72.8329326447611    44.0050095937416        20.0803686549125
0.78   4.91949376753752          49.1764915982267     66.8356659512042   46.6403100086683       5.59787203650906   72.6787988750445    44.2569978306892        20.1953559425359
0.785   4.94746214618782          49.4560705148141     67.1986750924574   46.8885042139332       5.58948152291397   72.5248961326685    44.5086083686263        20.3101708785242
0.79   4.97538860371884          49.7352303773958     67.5609152968456   47.1361015756348       5.58110358565467   72.3712240713521    44.7598417736769        20.4248137212108
0.795   5.00327320296513          50.0139718140814     67.9223877169095   47.3831029883673       5.57273820588078   72.2177823453329    45.0106986111163        20.5392847285422
0.8   5.03111600666706          50.2922954520394     68.2830935034623   47.629509345384       5.5643853647702   72.0645706093671    45.2611794453723        20.6535841580783
0.805   5.05891707747093          50.5702019174981     68.6430338055922   47.8753215385996       5.55604504352904   71.9115885187281    45.5112848400272        20.7677122669926
0.81   5.08667647792918          50.8476918357471     69.0022097706652   48.1205404585914       5.54771722339157   71.7588357292062    45.7610153578179        20.8816693120738
0.815   5.11439427050047          51.1247658311388     69.3606225443273   48.3651669946023       5.53940188562018   71.6063118971075    46.0103715606383        20.995455549725
0.82   5.14207051754984          51.4014245270899     69.7182732705076   48.6092020345422       5.53109901150537   71.4540166792534    46.2593540095401        21.1090712359654
0.825   5.16970528134885          51.6776685460825     70.0751630914203   48.85264646499       5.52280858236566   71.3019497329796    46.5079632647337        21.2225166264303
0.83   5.19729862407575          51.9534985096659     70.4312931475678   49.0955011711958       5.51453057954759   71.1501107161354    46.7561998855901        21.335791976372
0.835   5.22485060781555          52.2289150384575     70.7866645777429   49.3377670370831       5.50626498442565   70.9984992870829    47.0040644306419        21.4488975406598
0.84   5.25236129456024          52.5039187521446     71.1412785190315   49.57944494525       5.49801177840225   70.8471151046963    47.2515574575844        21.5618335737815
0.845   5.27983074620887          52.7785102694857     71.4951361068153   49.8205357769721       5.48977094290766   70.6959578283611    47.4986795232769        21.6746003298433
0.85   5.30725902456773          53.0526902083119     71.848238474774   50.0610404122038       5.4815424594   70.5450271179735    47.7454311837442        21.7871980625702
0.855   5.33464619135044          53.3264591855281     72.2005867548881   50.3009597295809       5.47332630936519   70.3943226339392    47.9918129941777        21.8996270253072
0.86   5.36199230817815          53.5998178171147     72.5521820774415   50.5402946064219       5.46512247431687   70.2438440371731    48.2378255089365        22.0118874710197
0.865   5.38929743657962          53.8727667181286     72.903025571024   50.7790459187304       5.45693093579642   70.0935909890984    48.483469281549        22.1239796522935
0.87   5.41656163799141          54.145306502705     73.2531183625334   51.0172145411971       5.44875167537288   69.9435631516456    48.7287448647136        22.2359038213363
0.875   5.44378497375799          54.4174377840586     73.6024615771789   51.2548013472016       5.44058467464291   69.7937601872519    48.9736528103006        22.3476602299774
0.88   5.47096750513187          54.6891611744849     73.9510563384829   51.4918072088143       5.43242991523074   69.6441817588607    49.218193669353        22.4592491296687
0.885   5.49810929327377          54.9604772853615     74.2989037682838   51.7282329967985       5.42428737878817   69.4948275299205    49.4623679920877        22.5706707714853
0.89   5.5252103992527          55.2313867271499     74.6460049867385   51.9640795806125       5.41615704699449   69.3456971643841    49.7061763278972        22.681925406126
0.895   5.55227088404618          55.5018901093964     74.992361112325   52.1993478284112       5.40803890155645   69.1967903267082    49.9496192253502        22.7930132839138
0.9   5.5792908085403          55.7719880407337     75.3379732618448   52.4340386070484       5.39993292420821   69.0481066818522    50.1926972321934        22.9039346547964
0.905   5.60627023352991          56.0416811288823     75.6828425504254   52.6681527820784       5.39183909671133   68.899645895278    50.4354108953524        23.014689768347
0.91   5.63320921971873          56.3109699806517     76.0269700915229   52.9016912177583       5.38375740085469   68.7514076329487    50.677760760933        23.1252788737646
0.915   5.66010782771948          56.5798552019421     76.3703569969246   53.1346547770498       5.37568781845446   68.6033915613282    50.9197473742226        23.2357022198748
0.92   5.68696611805404          56.8483373977452     76.7130043767511   53.3670443216211       5.36763033135409   68.4555973473803    51.1613712796912        23.34596005513
0.925   5.71378415115358          57.1164171721461     77.0549133394593   53.5988607118486       5.35958492142423   68.3080246585678    51.4026330209925        23.4560526276106
0.93   5.74056198735869          57.3840951283244     77.3960849918445   53.8301048068196       5.3515515705627   68.1606731628522    51.6435331409657        23.5659801850248
0.935   5.7672996869195          57.6513718685556     77.7365204390432   54.0607774643334       5.34353026069445   68.0135425286926    51.8840721816361        23.6757429747097
0.94   5.79399730999586          57.9182479942125     78.0762207845352   54.2908795409036       5.33552097377154   67.866632425045    52.1242506842167        23.7853412436315
0.945   5.82065491665742          58.1847241057666     78.4151871301466   54.5204118917601       5.32752369177308   67.7199425213615    52.3640691891091        23.8947752383865
0.95   5.84727256688382          58.450800802789     78.753420576052   54.7493753708508       5.31953839670516   67.57347248759    52.6035282359052        24.0040452052012
0.955   5.87385032056477          58.7164786839527     79.0909222207767   54.9777708308437       5.31156507060088   67.4272219941726    52.8426283633879        24.113151389933
0.96   5.90038823750023          58.9817583470328     79.4276931611997   55.2055991231286       5.30360369552024   67.2811907120457    53.0813701095325        24.222094038071
0.965   5.92688637740053          59.2466403889087     79.7637344925557   55.4328610978196       5.29565425355015   67.1353783126388    53.3197540115082        24.3308733947361
0.97   5.9533447998865          59.5111254055652     80.099047308438   55.6595576037561       5.28771672680436   66.9897844678741    53.5577806056787        24.4394897046819
0.975   5.97976356448959          59.7752139920936     80.4336327008006   55.8856894885054       5.27979109742343   66.8444088501654    53.795450427604        24.5479432122952
0.98   6.00614273065203          60.0389067426934     80.7674917599609   56.1112575983645       5.2718773475747   66.6992511324172    54.0327640120414        24.6562341615964
0.985   6.03248235772696          60.3022042506734     81.100625574602   56.3362627783618       5.26397545945222   66.5543109880249    54.2697218929464        24.7643627962402
0.99   6.05878250497857          60.565107108453     81.4330352317751   56.560705872259       5.25608541527674   66.409588090873    54.5063246034744        24.872329359516
0.995   6.08504323158217          60.8276159075639     81.7647218169021   56.7845877225533       5.24820719729565   66.2650821153349    54.7425726759817        24.9801340943487
1   6.11126459662443          61.0897312386509     82.0956864137781   57.0079091704791       5.24034078778297   66.1207927362721    54.9784666420264        25.0877772432991
1.005   6.13744665910342          61.3514536914736     82.4259301045737   57.2306710560096       5.23248616903928   65.9767196290334    55.2140070323702        25.195259048564
1.01   6.1635894779288          61.6127838549077     82.7554539698373   57.4528742178594       5.22464332339166   65.8328624694543    55.4491943769789        25.3025797519779
1.015   6.18969311192192          61.8737223169461     83.0842590884978   57.6745194934857       5.21681223319373   65.6892209338562    55.6840292050242        25.4097395950121
1.02   6.21575761981596          62.1342696647005     83.4123465378669   57.8956077190905       5.20899288082552   65.5457946990455    55.9185120448846        25.5167388187764
1.025   6.24178306025608          62.3944264844026     83.7397173936416   58.1161397296225       5.20118524869348   65.402583442313    56.1526434241465        25.6235776640191
