#   t     x    xteo    y     yteo      vx     vy     xerr      yerr
0   6.95162461185376e-310          0     0   0       98.8771077936042   14.9438132473599    6.95162461185376e-310        0
0.005   0.494014935064822          0.353288358083144     0.0745506111415221   0.353175914312056       98.7289033130848   14.8764480640175    0.140726576981678        0.278625303170534
0.01   0.98728940321618          0.706047180879916     0.148764648859558   0.705597630542615       98.5809209726394   14.8091838527021    0.281242222336264        0.556832981683058
0.015   1.47982451432184          1.05827726209783     0.222642617635786   1.05726627914077       98.4331604393076   14.7420204620692    0.421547252224008        0.834623661504987
0.02   1.971621376586          1.40997939425468     0.29618502119573   1.40818298886116       98.2856213806284   14.6749577410012    0.561641982331313        1.11199796766543
0.025   2.46268109655181          1.76115436868046     0.369392362509894   1.75834888676661       98.1383034646386   14.607995538607    0.701526727871354        1.38895652425672
0.03   2.95300477910385          2.11180297551897     0.442265143794888   2.10776509823061       97.991206359873   14.5411337042215    0.841201803584883        1.66549995443572
0.035   3.44259352747062          2.46192600372973     0.514803866514565   2.4564327469398       97.8443297353629   14.4743720874056    0.980667523740891        1.94162888042523
0.04   3.93144844322699          2.81152424108974     0.587009031381145   2.80435295489668       97.697673260636   14.4077105379456    1.11992420213725        2.21734392351554
0.045   4.41957062629675          3.16059847419512     0.658881138356342   3.15152684242185       97.5512366057151   14.341148905853    1.25897215210163        2.49264570406551
0.05   4.90696117495499          3.50914948846309     0.730420686652489   3.49795552815683       97.4050194411176   14.2746870413642    1.3978116864919        2.76753484150434
0.055   5.39362118583067          3.85717806813357     0.801628174733666   3.84364012906633       97.2590214378549   14.2083247949398    1.53644311769711        3.04201195433267
0.06   5.87955175390902          4.20468499627097     0.872504100316811   4.1885817604409       97.1132422674313   14.1420620172649    1.67486675763805        3.31607766012409
0.065   6.36475397253402          4.5516710547661     0.943048960372851   4.53278153589948       96.9676816018438   14.0758985592481    1.81308291776792        3.58973257552663
0.07   6.84922893341085          4.89813702433768     1.01326325112781   4.87624056739173       96.8223391135808   14.0098342720216    1.95109190907317        3.86297731626391
0.075   7.3329777266084          5.24408368453431     1.08314746806395   5.21895996520067       96.6772144756215   13.9438690069407    2.0888940420741        4.13581249713672
0.08   7.81600144056164          5.58951181373611     1.15270210592083   5.56094083794517       96.5323073614356   13.8780026155837    2.22648962682554        4.40823873202434
0.085   8.29830116207415          5.93442218915651     1.22192765869649   5.9021842925824       96.3876174449818   13.812234949751    2.36387897291764        4.68025663388591
0.09   8.77987797632047          6.27881558684403     1.29082461964852   6.24269143441035       96.2431444007079   13.7465658614654    2.50106238947645        4.95186681476183
0.095   9.26073296684868          6.62269278168392     1.35939348129517   6.58246336707026       96.0988879035494   13.6809952029714    2.63804018516476        5.22306988577509
0.1   9.74086721558269          6.96605454740007     1.42763473541646   6.92150119254925       95.9548476289292   13.615522826735    2.77481266818262        5.49386645713279
0.105   10.2202818028248          7.30890165655654     1.49554887305532   7.25980601118257       95.8110232527567   13.5501485854433    2.91138014626821        5.76425713812725
0.11   10.6989778072579          7.6512348805595     1.56313638451864   7.5973789216563       95.6674144514267   13.4848723320043    3.04774292669841        6.03424253713765
0.115   11.1769563059484          7.99305498965885     1.63039775937842   7.93422102100969       95.5240209018195   13.4196939195464    3.18390131628951        6.30382326163127
0.12   11.6542183743479          8.33436275294994     1.69733348647285   8.27033340463763       95.3808422812996   13.3546132014181    3.31985562139798        6.57299991816479
0.125   12.1307650862965          8.67515893837544     1.76394405390739   8.60571716629326       95.2378782677151   13.2896300311877    3.45560614792103        6.84177311238587
0.13   12.6065975140243          9.01544431272689     1.83022994905592   8.94037339809022       95.0951285393967   13.2247442626431    3.59115320129741        7.1101434490343
0.135   13.0817167281546          9.35521964164651     1.89619165856179   9.27430319050521       94.9525927751577   13.1599557497914    3.72649708650806        7.37811153194342
0.14   13.5561237977057          9.69448568962896     1.96182966833894   9.60750763238051       94.8102706542924   13.0952643468582    3.86163810807675        7.64567796404156
0.145   14.0298197900938          10.0332432200229     2.02714446357299   9.93998781092625       94.668161856576   13.030669908288    3.99657657007089        7.91284334735326
0.15   14.5028057711351          10.3714929950331     2.09213652872231   10.2717448117231       94.5262660622636   12.9661722887432    4.13131277610202        8.17960828300079
0.155   14.9750828050482          10.7092357757215     2.15680634751913   10.6027797187245       94.3845829520896   12.9017713431042    4.26584702932666        8.44597337120538
0.16   15.4466519544567          11.0464723220097     2.22115440297065   10.9330936142592       94.243112207267   12.8374669264687    4.40017963244698        8.71193921128854
0.165   15.9175142803912          11.3832033926799     2.28518117736008   11.2626875790336       94.1018535094866   12.7732588941519    4.53431088771137        8.97750640167355
0.17   16.3876708422924          11.7194297453771     2.34888715224775   11.5915626921344       93.9608065409163   12.7091471016856    4.66824109691524        9.24267553988668
0.175   16.8571226980125          12.055152136611     2.41227280847219   11.9197200310309       93.8199709842003   12.6451314048183    4.80197056140153        9.50744722255866
0.18   17.3258709038186          12.3903713217569     2.47533862615123   12.247160671577       93.6793465224584   12.5812116595145    4.93549958206169        9.77182204542581
0.185   17.7939165143942          12.7250880550581     2.53808508468303   12.5738856880147       93.5389328392858   12.517387721955    5.06882845933603        10.0358006033316
0.19   18.2612605828422          13.0593030896276     2.60051266274722   12.8998961529753       93.3987296187513   12.4536594485358    5.20195749321455        10.299383490228
