#   x     ph    phteo     err 
0.24   1.09048751602751     1.08967027792159      0.000817238105911056
0.245   1.04678077328436     1.04599632567161      0.000784447612752315
0.25   1.00074991476126     1      0.000749914761263737
0.255   0.952497140505571     0.951783424252327      0.000713716253243901
0.26   0.902129583774692     0.901453651284566      0.000675932490125652
0.265   0.849759073173373     0.849122425778975      0.000636647394398282
0.27   0.795501884366164     0.794905936142964      0.000595948223199971
0.275   0.739478481916283     0.738924556541771      0.000553925374511266
0.28   0.681813251824086     0.681302579637714      0.000510672186372019
0.285   0.622634225358958     0.622167940629396      0.000466284729562005
0.29   0.562072794797791     0.561651933203573      0.000420861594217614
0.295   0.500263421701187     0.499888918030336      0.000374503670850901
0.3   0.437343338375079     0.437016024448821      0.000327313926257844
0.305   0.373452243180602     0.373172846005784      0.000279397174818008
0.31   0.308731990368707     0.308501130523019      0.000230859845687881
0.315   0.243326275128151     0.243144465381745      0.000181809746406247
0.32   0.177380314546157     0.177247958722714      0.00013235582344312
0.325   0.111040525190061     0.110957917269847      8.26079202136121e-05
0.33   0.0444541980258274     0.0444215214927228      3.26765331046669e-05
0.335   -0.0222308286048298     -0.0222135011708748      1.73274339549251e-05
0.34   -0.088866497222632     -0.0887992043068076      6.7292915824399e-05
0.345   -0.155304859935464     -0.155187751002625      0.000117108932838894
0.35   -0.221398406919788     -0.221231742082475      0.000166664837313119
0.355   -0.28700039392944     -0.286784543370139      0.000215850559301678
0.36   -0.351965168104649     -0.351700611253573      0.000264556851076403
0.365   -0.416148491357905     -0.41583581582812      0.00031267552978459
0.37   -0.479407860618678     -0.479047760900947      0.00036009971773121
0.375   -0.541602824225968     -0.541196100146197      0.000406724079771048
0.38   -0.602595293766205     -0.602142848708934      0.000452445057271045
0.385   -0.662249850664153     -0.661752689566026      0.000497161098127363
0.39   -0.720434046846099     -0.719893273963776      0.000540772882322904
0.395   -0.777018698807787     -0.776435515265253      0.000583183542533061
0.4   -0.831878174434186     -0.831253875554907      0.00062429887927884
0.405   -0.88489067193429     -0.884226644364135      0.00066402757015549
0.41   -0.93593849027163     -0.935236208898959      0.000702281372671254
0.415   -0.984908290490088     -0.98416931516984      0.000738975320247359
0.42   -1.0316913473548     -1.03091731944386      0.000774027910936503
0.425   -1.07618379074942     -1.07537642946097      0.00080736128845027
0.43   -1.11828683629387     -1.11744793487878      0.000838901415087134
0.435   -1.15790700467037     -1.15703842643418      0.000868578236183026
0.44   -1.194956329171     -1.19406000333529      0.000896325835706424
0.445   -1.22935255100584     -1.22843046842317      0.000922082582669903
0.45   -1.26101930193812     -1.2600735106701      0.000945791268021745
0.455   -1.28988627384083     -1.28891887460912      0.000967399231709853
0.46   -1.31588937479841     -1.31490251631876      0.000986858479648856
0.465   -1.33897087140686     -1.33796674561653      0.00100412579032505
0.47   -1.35907951695637     -1.35806035414558      0.00101916281078807
0.475   -1.37617066521189     -1.37513872907004      0.00103193614184693
0.48   -1.39020636953894     -1.38916395212669      0.00104241741224942
0.485   -1.40115546715467     -1.40010488381297      0.00105058334169916
0.49   -1.40899364831704     -1.40793723252448      0.00105641579256233
0.495   -1.41370351029854     -1.41264360848838      0.00105990181015714
0.5   -1.41527459602462     -1.4142135623731      0.00106103365152643
0.505   -1.41370341729102     -1.41264360848838      0.00105980880263545
0.51   -1.40899346250844     -1.40793723252448      0.00105622998395716
0.515   -1.4011551889574     -1.40010488381297      0.00105030514442839
0.52   -1.39020599957049     -1.38916395212669      0.00104204744379532
0.525   -1.37617020429343     -1.37513872907004      0.00103147522338509
0.53   -1.35907896611094     -1.35806035414558      0.0010186119653659
0.535   -1.33897023185712     -1.33796674561653      0.00100348624059077
0.54   -1.3158886479639     -1.31490251631876      0.000986131645138943
0.545   -1.28988546133482     -1.28891887460912      0.000966586725693386
0.55   -1.26101840556403     -1.2600735106701      0.000944894893925241
0.555   -1.22935157275324     -1.22843046842317      0.000921104330071643
0.56   -1.19495527121121     -1.19406000333529      0.000895267875919092
0.565   -1.15790586935162     -1.15703842643418      0.000867442917439787
0.57   -1.11828562613611     -1.11744793487878      0.000837691257323359
0.575   -1.07618250843869     -1.07537642946097      0.000806078977714675
0.58   -1.03168999573729     -1.03091731944386      0.000772676293427033
0.585   -0.984906872565832     -0.984169315169839      0.000737557395992794
0.59   -0.935937009187832     -0.935236208898958      0.000700800288874093
0.595   -0.88488913097834     -0.884226644364135      0.000662486614204982
0.6   -0.831876577026367     -0.831253875554907      0.000622701471459597
0.605   -0.77701704849368     -0.776435515265254      0.000581533228426467
0.61   -0.720432347288718     -0.719893273963777      0.000539073324940853
0.615   -0.662248105635808     -0.661752689566026      0.000495416069782095
0.62   -0.602593507140135     -0.602142848708935      0.000450658431199957
0.625   -0.54160099996774     -0.541196100146198      0.000404899821542237
0.63   -0.479406002777388     -0.479047760900947      0.000358241876441512
0.635   -0.41614660405719     -0.415835815828121      0.000310788229069103
0.64   -0.351963255533532     -0.351700611253572      0.000262644279960478
0.645   -0.286998460333035     -0.286784543370139      0.000213916962896743
0.65   -0.221396456589876     -0.221231742082475      0.000164714507401353
0.655   -0.155302897200967     -0.155187751002624      0.000115146198343213
0.66   -0.0888645264400067     -0.0887992043068075      6.53221331991805e-05
0.665   -0.0222288541483946     -0.0222135011708747      1.53529775198773e-05
0.67   0.0444561717735989     0.0444215214927235      3.46502808754381e-05
0.675   0.111042493848268     0.110957917269848      8.45765784208558e-05
0.68   0.177382273745196     0.177247958722714      0.000134315022482429
0.685   0.243328220519414     0.243144465381746      0.000183755137668551
0.69   0.308733917634232     0.308501130523019      0.00023278711121355
0.695   0.373454148042662     0.373172846005784      0.000281302036877928
0.7   0.437345216605669     0.437016024448822      0.000329192156847236
0.705   0.500265269131416     0.499888918030337      0.000376351101078531
0.71   0.56207460732713     0.561651933203574      0.000422674123556011
0.715   0.622635998964344     0.622167940629397      0.000468058334947341
0.72   0.681814982568852     0.681302579637714      0.000512402931137967
0.725   0.739480165958894     0.738924556541771      0.000555609417122627
0.73   0.795503517968745     0.794905936142964      0.000597581825780735
0.735   0.849760652710004     0.849122425778975      0.00063822693102944
0.74   0.902131105739456     0.901453651284565      0.000677454454891313
0.745   0.952498601520339     0.951783424252327      0.000715177268011957
0.75   1.00075131158319     1      0.000751311583188974
0.755   1.04678210281308     1.04599632567161      0.000785777141469435
0.76   1.09048877531201     1.08967027792159      0.000818497390417283
0.765   1.13177428930829     1.13092488965414      0.000849399654148542
0.77   1.17054698060916     1.16966856531441      0.000878415294749413
0.775   1.20672076411831     1.20581528425358      0.000905479864730996
0.78   1.24021532496635     1.23928479171617      0.000930533250179222
0.785   1.27095629682997     1.27000277702569      0.000953519804271385
0.79   1.29887542704381     1.29790103857293      0.000974388470875498
0.795   1.32391072813851     1.32291763524055      0.000993092897955572
0.8   1.34600661546844     1.34499702392791      0.00100959154052083
0.805   1.36511403062351     1.3640901828706      0.00102384775290765
0.81   1.38119055035118     1.38015472048101      0.0010358298701707
0.815   1.39420048074672     1.3931549694683      0.00104551127841801
0.82   1.40411493650259     1.40306206602867      0.00105287047391966
0.825   1.41091190504109     1.40985401393021      0.00105789111087495
0.83   1.41457629538782     1.4135157333501      0.00106056203771487
0.835   1.41509997167738     1.4140390943555      0.0010608773218741
0.84   1.41248177121708     1.41142293495411      0.00105883626296932
0.845   1.40672750706839     1.40567306367403      0.00105444339435112
0.85   1.39784995514046     1.39680224666742      0.00104770847303537
0.855   1.38586882582444     1.3848301793664      0.00103864645803964
0.86   1.37081072023146     1.36978344275431      0.00102727747714537
0.865   1.35270907113147     1.35169544434927      0.00101362678220074
0.87   1.33160406872412     1.33060634403109      0.000997724693031499
0.875   1.30754257140647     1.30656296487638      0.000979606530093102
0.88   1.28057800173554     1.27961868919952      0.000959312536023882
0.885   1.2507702278169     1.24983334003063      0.000936887786261664
0.89   1.21818543038241     1.21727304829349      0.000912382088921637
0.895   1.18289595585245     1.18201010597828      0.000885849874168843
0.9   1.1449801557087     1.14412280563537      0.000857350073326435
0.905   1.1045222125342     1.10369526654622      0.000826945987973504
0.91   1.06161195310693     1.06081724795759      0.000794705149347541
0.915   1.01634464896184     1.01558394979348      0.000760699168356638
0.92   0.968820804864114     0.968095801287603      0.000725003576511396
0.925   0.919145935663449     0.918458238005284      0.000687697658164788
0.93   0.86743033202459     0.866781467750174      0.000648864274416461
0.935   0.813788815554424     0.813180225875364      0.000608589679060079
0.94   0.758340483869212     0.757773520542204      0.000566963327008008
0.945   0.701208446168021     0.700684368492425      0.000524077675595258
0.95   0.642519549899438     0.642039521920206      0.000480027979232744
0.955   0.582404099128428     0.581969187050609      0.000434912077819316
0.96   0.520995565228636     0.520606735049201      0.00038883017943514
0.965   0.458430290542472     0.4580884059047      0.000341884637772627
0.97   0.39484718566693     0.394553005942147      0.000294179724783683
0.975   0.330387421037227     0.330141599638143      0.000245821399084134
0.98   0.265194113493045     0.26499719642243      0.000196917070614533
0.985   0.199412008523259     0.199264433161205      0.000147575362054342
0.99   0.133187158894664     0.133089253027099      9.79058675648903e-05
0.995   0.0666666003782091     0.0666185814688378      4.80189093713113e-05
1   -1.97470728105628e-06     5.19556474243161e-16      1.97470728157583e-06
1.005   -0.0666705454090834     -0.0666185814688367      5.1963940246702e-05
1.01   -0.133191090784207     -0.133089253027098      0.000101837757108425
1.015   -0.199415918542998     -0.199264433161209      0.000151485381789607
1.02   -0.265197992963058     -0.264997196422432      0.000200796540626713
1.025   -0.330391261345411     -0.330141599638145      0.000249661707266369
1.03   -0.394850978288116     -0.394553005942148      0.000297972345967901
1.035   -0.458434027057353     -0.458088405904701      0.000345621152651687
1.04   -0.520999237342455     -0.5206067350492      0.000392502293255492
1.045   -0.582407698689396     -0.581969187050612      0.00043851163878339
1.05   -0.642523068916825     -0.642039521920207      0.000483546996618345
1.055   -0.701211876829897     -0.700684368492427      0.000527508337470617
1.06   -0.75834381855979     -0.757773520542205      0.00057029801758568
1.065   -0.813792046870967     -0.813180225875363      0.000611820995604195
1.07   -0.86743345279384     -0.866781467750173      0.000651985043666925
1.075   -0.919148938957553     -0.918458238005283      0.000690700952270307
1.08   -0.968823684016009     -0.968095801287604      0.00072788272840496
1.085   -1.01634739758004     -1.01558394979348      0.000763447786561233
1.09   -1.06161456508974     -1.06081724795759      0.000797317132154918
1.095   -1.10452468208322     -1.10369526654622      0.00082941553699567
1.1   -1.14498247734174     -1.14412280563537      0.000859671706367582
1.105   -1.18289812441567     -1.18201010597828      0.00088801843739561
1.11   -1.21818744106179     -1.21727304829349      0.000914392768300187
1.115   -1.25077207614889     -1.24983334003063      0.000938736118251571
1.12   -1.280579683617     -1.27961868919952      0.000960994417479544
1.125   -1.30754408310375     -1.30656296487638      0.00098111822737601
1.13   -1.33160540688139     -1.33060634403109      0.000999062850297161
1.135   -1.35271023277812     -1.35169544434927      0.00101478842885072
1.14   -1.37081170278873     -1.36978344275432      0.00102826003441781
1.145   -1.38586962711114     -1.3848301793664      0.0010394477447393
1.15   -1.39785057337779     -1.39680224666742      0.00104832671037136
1.155   -1.40672794088392     -1.40567306367403      0.00105487720988595
1.16   -1.41248201964778     -1.41142293495411      0.00105908469366933
1.165   -1.41510003417175     -1.4140390943555      0.00106093981624245
1.17   -1.41457617180712     -1.4135157333501      0.00106043845701942
1.175   -1.41091159565967     -1.40985401393021      0.00105758172945492
1.18   -1.40411444200724     -1.40306206602867      0.00105237597857788
1.185   -1.39419980223519     -1.3931549694683      0.00104483276689193
1.19   -1.38118968932971     -1.38015472048101      0.00103496884869969
1.195   -1.36511298900349     -1.3640901828706      0.0010228061328883
1.2   -1.34600539556218     -1.34499702392791      0.00100837163426259
1.205   -1.3239093326541     -1.32291763524055      0.000991697413550874
1.21   -1.29887385907911     -1.29790103857293      0.00097282050618408
1.215   -1.27095455986574     -1.27000277702569      0.000951782840047155
1.22   -1.24021342285851     -1.23928479171617      0.000928631142338654
1.225   -1.20671870108938     -1.20581528425358      0.000903416835800197
1.23   -1.17054476123889     -1.16966856531441      0.000876195924477852
1.235   -1.1317719185235     -1.13092488965414      0.000847028869358502
1.24   -1.09048625837565     -1.08967027792159      0.000815980454054177
1.245   -1.04677944531254     -1.04599632567161      0.000783119640924701
1.25   -1.0007485194179     -1      0.000748519417894444
1.255   -0.952495680888675     -0.951783424252326      0.000712256636348441
1.26   -0.902128063124982     -0.901453651284566      0.000674411840416611
1.265   -0.849757494867075     -0.849122425778974      0.000635069088100404
1.27   -0.795500251907512     -0.794905936142965      0.000594315764546716
1.275   -0.739476798929745     -0.738924556541771      0.000552242387973578
1.28   -0.681811522046314     -0.681302579637713      0.000508942408601221
1.285   -0.622632452630493     -0.622167940629394      0.000464512001098205
1.29   -0.562070983054534     -0.561651933203573      0.000419049850960751
1.295   -0.500261574965663     -0.499888918030336      0.000372656935327342
1.3   -0.437341460747503     -0.437016024448822      0.000325436298681703
1.305   -0.373450338829779     -0.373172846005784      0.00027749282399564
1.31   -0.308730063522772     -0.308501130523017      0.000228932999754849
1.315   -0.243324330065187     -0.243144465381743      0.000179864683443831
1.32   -0.17737835558469     -0.177247958722714      0.000130396861976384
1.325   -0.111038556679477     -0.110957917269849      8.06394096286578e-05
1.33   -0.0444522243367138     -0.0444215214927233      3.07028439905307e-05
1.335   0.0222328030903884     0.0222135011708724      1.93019195159697e-05
1.34   0.0888684681207827     0.088799204306809      6.92638139737495e-05
1.345   0.155306822870318     0.155187751002624      0.000119071867694082
1.35   0.221400357533139     0.221231742082475      0.000168615450663961
1.355   0.287002327890437     0.286784543370137      0.000217784520299358
1.36   0.351967081119413     0.351700611253572      0.000266469865841112
1.365   0.416150379179064     0.415835815828118      0.000314563350945263
1.37   0.479409719054796     0.479047760900948      0.000361958153847319
1.375   0.54160464915085     0.541196100146197      0.00040854900465348
1.38   0.602597081128061     0.602142848708935      0.000454232419126344
1.385   0.662251596494592     0.661752689566026      0.000498906928566023
1.39   0.720435747268938     0.719893273963776      0.000542473305161439
1.395   0.777020350047661     0.776435515265252      0.000584834782408894
1.4   0.831879772824929     0.831253875554908      0.000625897270020936
1.405   0.884892213927075     0.884226644364135      0.00066556956294006
1.41   0.935939972442845     0.935236208898959      0.000703763543885905
1.415   0.984909709548941     0.98416931516984      0.000740394379101783
1.42   1.03169270015062     1.03091731944386      0.000775380706761863
1.425   1.07618507427867     1.07537642946097      0.00080864481770293
1.43   1.11828804770679     1.11744793487878      0.000840112828006445
1.435   1.15790814127732     1.15703842643418      0.000869714843131586
1.44   1.19495738844842     1.19406000333529      0.000897385113131088
1.445   1.22935353060188     1.22843046842317      0.000923062178711076
1.45   1.26102019967783     1.2600735106701      0.000946689007728985
1.455   1.289887087731     1.28891887460913      0.000968213121875117
1.46   1.315890103032     1.31490251631876      0.00098758671323429
1.465   1.338971512367     1.33796674561653      0.00100476675046757
1.47   1.35908006921997     1.35806035414558      0.00101971507439602
1.475   1.3761711275528     1.37513872907004      0.0010323984827576
1.48   1.39020674093064     1.38916395212669      0.00104278880394904
1.485   1.40115574677258     1.40010488381298      0.00105086295960444
1.49   1.40899383554033     1.40793723252448      0.00105660301585209
1.495   1.41370360471153     1.41264360848838      0.00105999622314856
1.5   1.41527459741769     1.4142135623731      0.00106103504459809
1.505   1.41370332566108     1.41264360848838      0.00105971717269515
1.51   1.40899327805893     1.40793723252448      0.00105604553444638
1.515   1.40115491209785     1.40010488381297      0.00105002828487244
1.52   1.39020563091558     1.38916395212669      0.00104167878889116
1.525   1.37616974466168     1.37513872907004      0.00103101559163887
1.53   1.35907841652285     1.35806035414558      0.00101806237727575
1.535   1.33896959353291     1.33796674561653      0.00100284791637972
1.54   1.31588792232081     1.31490251631876      0.00098540600204533
1.545   1.28988464998395     1.28891887460912      0.00096577537482978
1.55   1.26101751030679     1.2600735106701      0.000943999636691784
1.555   1.22935059557733     1.22843046842317      0.000920127154164119
1.56   1.1949542142862     1.19406000333529      0.000894210950913799
1.565   1.15790473502416     1.15703842643418      0.00086630858997494
1.57   1.11828441692467     1.11744793487878      0.000836482045890818
1.575   1.07618122702804     1.07537642946097      0.00080479756706775
1.58   1.03168864497247     1.03091731944386      0.000771325528615474
1.585   0.984905455445895     0.984169315169839      0.000736140276055841
1.59   0.93593552885913     0.935236208898958      0.000699319960171474
1.595   0.884887590727574     0.884226644364136      0.000660946363438386
1.6   0.83187498027328     0.831253875554908      0.000621104718372067
1.605   0.777015398783465     0.776435515265253      0.000579883518211366
1.61   0.720430648284144     0.719893273963776      0.000537374320368267
1.615   0.662246361109093     0.661752689566027      0.000493671543065677
1.62   0.602591720964563     0.602142848708934      0.000448872255629174
1.625   0.54159917610907     0.541196100146198      0.000403075962871591
1.63   0.479404145285044     0.479047760900945      0.000356384384098518
1.635   0.416144717055269     0.41583581582812      0.00030890122714905
1.64   0.351961343211653     0.351700611253571      0.000260731958081906
1.645   0.286996526937032     0.286784543370139      0.000211983566892504
1.65   0.221394506412372     0.221231742082474      0.000162764329898007
1.655   0.155300934571846     0.155187751002626      0.000113183569220215
1.66   0.0888625557167968     0.0887992043068055      6.33514099912247e-05
1.665   0.0222268797065957     0.022213501170874      1.33785357216941e-05
1.67   -0.0444581455502311     -0.0444215214927242      3.66240575068108e-05
1.675   -0.111044462577455     -0.110957917269847      8.6545307607655e-05
1.68   -0.177384233055864     -0.177247958722715      0.000136274333149639
1.685   -0.243330166061403     -0.243144465381744      0.00018570067965909
1.69   -0.308735845087951     -0.308501130523021      0.000234714564930072
1.695   -0.373456053128679     -0.373172846005784      0.000283207122894813
1.7   -0.437347095094217     -0.437016024448823      0.000331070645394671
1.705   -0.500267116851779     -0.499888918030337      0.000378198821442299
1.71   -0.562076420176906     -0.561651933203577      0.000424486973329086
1.715   -0.622637772918551     -0.622167940629398      0.000469832289153871
1.72   -0.681816713688868     -0.681302579637714      0.000514134051153747
1.725   -0.739481850401197     -0.73892455654177      0.000557293859427266
1.73   -0.795505151993451     -0.794905936142962      0.000599215850489609
1.735   -0.84976223268917     -0.849122425778975      0.000639806910194496
1.74   -0.902132628165131     -0.901453651284565      0.000678976880566395
1.745   -0.952500063012356     -0.951783424252329      0.000716638760027477
1.75   -1.00075270889667     -1      0.000752708896670118
1.755   -1.04678343284564     -1.04599632567161      0.000787107174029078
1.76   -1.09049003511064     -1.08967027792159      0.000819757189050918
1.765   -1.13177547607592     -1.13092488965414      0.000850586421783595
1.77   -1.17054809171088     -1.16966856531441      0.000879526396466268
1.775   -1.20672179708719     -1.20581528425358      0.000906512833602768
1.78   -1.24021627750893     -1.23928479171617      0.000931485792759146
1.785   -1.27095716683137     -1.27000277702569      0.000954389805675415
1.79   -1.29887621257241     -1.29790103857293      0.000975173999481882
1.795   -1.32391142745025     -1.32291763524055      0.000993792209692534
1.8   -1.34600722701066     -1.34499702392791      0.00101020308274302
1.805   -1.36511455303844     -1.3640901828706      0.00102437016783674
1.81   -1.38119098247893     -1.38015472048101      0.00103626199791584
1.815   -1.39420082162785     -1.3931549694683      0.00104585215954667
1.82   -1.40411518538026     -1.40306206602867      0.00105311935159036
1.825   -1.41091206136273     -1.40985401393021      0.0010580474325157
1.83   -1.41457635880635     -1.4135157333501      0.00106062545625352
1.835   -1.41509994205201     -1.4140390943555      0.00106084769650661
1.84   -1.41248164861358     -1.41142293495411      0.00105871365947086
1.845   -1.40672729175897     -1.40567306367404      0.00105422808493105
1.85   -1.39784964760316     -1.39680224666742      0.00104740093573596
1.855   -1.38586842674207     -1.3848301793664      0.00103824737567115
1.86   -1.37081023049009     -1.36978344275432      0.00102678773576992
1.865   -1.35270849181844     -1.35169544434927      0.00101304746916764
1.87   -1.33160340112565     -1.33060634403109      0.000997057094560549
1.875   -1.3075418170048     -1.30656296487638      0.000978852128418861
1.88   -1.28057716220563     -1.27961868919952      0.000958473006109628
1.885   -1.2507693050227     -1.24983334003063      0.000935964992071492
1.89   -1.21818442637278     -1.21727304829349      0.000911378079289538
1.895   -1.18289487285653     -1.18201010597828      0.000884766878249454
1.9   -1.14497899613101     -1.14412280563537      0.000856190495643894
1.905   -1.1045209789493     -1.10369526654623      0.000825712403077494
1.91   -1.06161064825369     -1.06081724795758      0.000793400296111857
1.915   -1.01634327573736     -1.01558394979348      0.000759325943878508
1.92   -0.968819366317296     -0.968095801287603      0.000723565029692952
1.925   -0.919144434988225     -0.918458238005284      0.000686196982940701
1.93   -0.867428772552837     -0.866781467750172      0.00064730480266495
1.935   -0.813787200748559     -0.813180225875364      0.000606974873195165
1.94   -0.758338817314509     -0.757773520542202      0.000565296772307211
1.945   -0.70120673156465     -0.700684368492424      0.000522363072226195
1.95   -0.642517791054249     -0.642039521920206      0.000478269134042586
1.955   -0.582402299946497     -0.581969187050612      0.000433112895885324
1.96   -0.520993729704598     -0.520606735049199      0.00038699465539882
1.965   -0.458428422751651     -0.4580884059047      0.000340016846951174
1.97   -0.39484528975629     -0.394553005942145      0.000292283814145422
1.975   -0.330385501216165     -0.330141599638141      0.000243901578023731
1.98   -0.265192174024045     -0.264997196422431      0.000194977601613855
1.985   -0.199410053712428     -0.199264433161208      0.000145620551220832
1.99   -0.133185193082173     -0.133089253027102      9.59400550710754e-05
1.995   -0.0666646279286546     -0.0666185814688358      4.60464598188437e-05
2   3.94941456659898e-06     -1.03911294848632e-15      3.9494145676381e-06
2.005   0.0666725179897548     0.0666185814688337      5.39365209210607e-05
2.01   0.13319305685864     0.1330892530271      0.000103803831539906
2.015   0.199417873746016     0.199264433161206      0.000153440584809955
2.02   0.265199932953618     0.264997196422429      0.00020273653118974
2.025   0.330393181816249     0.330141599638139      0.000251582178109333
2.03   0.394852874975304     0.394553005942152      0.000299869033151434
2.035   0.45843589574977     0.458088405904703      0.000347489845067106
2.04   0.521001073891136     0.520606735049201      0.000394338841934738
2.045   0.582409499016742     0.58196918705061      0.000440311966132256
2.05   0.642524829025658     0.642039521920209      0.000485307105449584
2.055   0.701213592812334     0.700684368492426      0.000529224319908095
2.06   0.758345486605921     0.757773520542204      0.000571966063716345
2.065   0.81379366327731     0.813180225875363      0.000613437401947081
2.07   0.867435013971567     0.866781467750175      0.000653546221392798
2.075   0.91915044144046     0.918458238005283      0.000692203435177396
2.08   0.968825124468206     0.968095801287602      0.000729323180603703
2.085   1.01634877280336     1.01558394979348      0.000764823009884452
2.09   1.06161587203084     1.06081724795759      0.000798624073256704
2.095   1.10452591784037     1.10369526654623      0.000830651294145168
2.1   1.14498363917125     1.14412280563537      0.00086083353587707
2.105   1.18289920973799     1.18201010597828      0.000889103759710297
2.11   1.21818844746722     1.21727304829349      0.000915399173729403
2.115   1.25077300140296     1.24983334003063      0.000939661372324485
2.12   1.28058052566542     1.27961868919952      0.0009618364659012
2.125   1.30754484007696     1.30656296487638      0.000981875200586568
2.13   1.33160607709872     1.33060634403109      0.000999733067626796
2.135   1.35271081475151     1.35169544434927      0.00101537040224775
2.14   1.37081219522607     1.36978344275431      0.00102875247175671
2.145   1.38587002891909     1.3848301793664      0.00103984955268466
2.15   1.39785088366423     1.39680224666742      0.00104863699680879
2.155   1.40672815895994     1.40567306367404      0.00105509528590164
2.16   1.41248214502919     1.41142293495411      0.00105921007508125
2.165   1.41510006658018     1.4140390943555      0.0010609722246735
2.17   1.41457611117061     1.4135157333501      0.00106037782051405
2.175   1.41091144211286     1.40985401393021      0.00105742818264143
2.18   1.40411419589103     1.40306206602867      0.00105212986236669
2.185   1.39419946409602     1.3931549694683      0.0010444946277226
2.19   1.38118925991834     1.38015472048101      0.00103453943732656
2.195   1.36511246927331     1.3640901828706      0.0010222864027134
2.2   1.34600478666713     1.34499702392792      0.00100776273921643
2.205   1.32390863594609     1.32291763524055      0.000991000705534484
2.21   1.29887307610499     1.29790103857293      0.00097203753206343
2.215   1.27095369236391     1.27000277702569      0.000950915338221225
2.22   1.24021247275505     1.23928479171617      0.000927681038878969
2.225   1.20671767049375     1.20581528425358      0.000902386240170472
2.23   1.17054365243928     1.16966856531441      0.000875087124863061
2.235   1.13177073398171     1.13092488965414      0.000845844327573175
2.24   1.09048500072167     1.08967027792159      0.000814722800076773
2.245   1.04677811733867     1.04599632567161      0.000781791667060938
2.25   1.00074712407258     1      0.000747124072579597
2.255   0.952494221269926     0.95178342425233      0.000710797017595799
2.26   0.90212654247352     0.901453651284562      0.000672891188957303
2.265   0.849755916559125     0.849122425778973      0.000633490780151957
2.27   0.795498619447314     0.794905936142963      0.000592683304351138
2.275   0.73947511594177     0.738924556541772      0.000550559399998485
2.28   0.681809792267218     0.681302579637711      0.000507212629506926
2.285   0.622630679900819     0.622167940629395      0.000462739271423707
2.29   0.562069171310186     0.561651933203574      0.000417238106612317
2.295   0.500259728229168     0.499888918030338      0.00037081019882923
2.3   0.437339583119079     0.43701602444882      0.000323558670259072
2.305   0.373448434478231     0.373172846005784      0.00027558847244713
2.31   0.308728136676239     0.30850113052302      0.000227006153218579
2.315   0.243322385001751     0.243144465381748      0.00017791962000227
2.32   0.177376396622879     0.177247958722709      0.000128437900170086
2.325   0.111036588168678     0.110957917269844      7.86708988343848e-05
